Event_ID	Event_Group	condition	IncLevel	geneSymbol	sample	IncLevel_transformed	fitted	residuals_zscore
Event_1328	Retained Intron	shRYBP	0.287	ARL6IP4	shRYBP_Sample_3	0.287	0.325160138051044	-0.25464667890256
Event_1328	Retained Intron	shRING1A.B	0.5	ARL6IP4	shRING1A.B_Sample_1	0.5	0.274064527524594	1.84806134664301
Event_1328	Retained Intron	shRING1A.B	0.36	ARL6IP4	shRING1A.B_Sample_2	0.36	0.274064527524594	0.78702763160963
Event_1328	Retained Intron	shRING1A.B	0.209	ARL6IP4	shRING1A.B_Sample_3	0.209	0.274064527524594	-0.504608537515242
Event_1329	Retained Intron	Control	0.182	IKBKB	Control_Sample_1	0.182	0.547717315371258	-0.485280642655214
Event_1329	Retained Intron	Control	0	IKBKB	Control_Sample_2	1e-05	0.547717315371258	-2.06457031821305
Event_1329	Retained Intron	Control	0.333	IKBKB	Control_Sample_3	0.333	0.547717315371257	-0.295474991047595
Event_1329	Retained Intron	shRYBP	1	IKBKB	shRYBP_Sample_1	0.99999	0.687638968368769	1.1895999053654
Event_1329	Retained Intron	shRYBP	1	IKBKB	shRYBP_Sample_2	0.99999	0.687638968368769	1.1895999053654
Event_1329	Retained Intron	shRYBP	0.889	IKBKB	shRYBP_Sample_3	0.889	0.687638968368769	-0.0588316594512744
Event_1329	Retained Intron	shRING1A.B	0.6	IKBKB	shRING1A.B_Sample_1	0.6	0.633012957668333	-0.263846227378942
Event_1329	Retained Intron	shRING1A.B	1	IKBKB	shRING1A.B_Sample_2	0.99999	0.633012957668333	1.41458734483269
Event_1329	Retained Intron	shRING1A.B	0.538	IKBKB	shRING1A.B_Sample_3	0.538	0.633012957668333	-0.324069575228785
Event_1330	Retained Intron	Control	0.333	PPIL2	Control_Sample_1	0.333	0.704039410542573	-0.881081549026328
Event_1330	Retained Intron	Control	0.053	PPIL2	Control_Sample_2	0.053	0.704039410542573	-1.65744232915515
Event_1330	Retained Intron	Control	0.167	PPIL2	Control_Sample_3	0.167	0.704039410542573	-1.22152384965307
Event_1330	Retained Intron	shRYBP	1	PPIL2	shRYBP_Sample_1	0.99999	0.812183426244506	1.20498416370066
Event_1330	Retained Intron	shRYBP	1	PPIL2	shRYBP_Sample_2	0.99999	0.812183426244506	1.20498416370066
Event_1330	Retained Intron	shRYBP	0.818	PPIL2	shRYBP_Sample_3	0.818	0.812183426244506	-0.497247168129381
Event_1331	Retained Intron	Control	1	HDAC7	Control_Sample_1	0.99999	0.588552358210153	1.72005802048479
Event_1331	Retained Intron	Control	1	HDAC7	Control_Sample_2	0.99999	0.588552358210153	1.72005802048479
Event_1331	Retained Intron	Control	1	HDAC7	Control_Sample_3	0.99999	0.588552358210153	1.72005802048479
Event_1331	Retained Intron	shRYBP	0.538	HDAC7	shRYBP_Sample_1	0.538	0.722247305170641	-0.590936065152834
Event_1331	Retained Intron	shRYBP	0.091	HDAC7	shRYBP_Sample_2	0.091	0.722247305170641	-1.20644929034099
Event_1331	Retained Intron	shRYBP	0.714	HDAC7	shRYBP_Sample_3	0.714	0.722247305170641	-0.401899606391526
Event_1331	Retained Intron	shRING1A.B	1	HDAC7	shRING1A.B_Sample_1	0.99999	0.670775928160159	1.38456528294889
Event_1331	Retained Intron	shRING1A.B	1	HDAC7	shRING1A.B_Sample_2	0.99999	0.670775928160159	1.38456528294889
Event_1331	Retained Intron	shRING1A.B	1	HDAC7	shRING1A.B_Sample_3	0.99999	0.670775928160159	1.38456528294889
Event_1333	Retained Intron	Control	1	CD274	Control_Sample_1	0.99999	0.750305180266934	1.50287613579453
Event_1333	Retained Intron	Control	1	CD274	Control_Sample_2	0.99999	0.750305180266934	1.50287613579453
Event_1333	Retained Intron	Control	0.938	CD274	Control_Sample_3	0.938	0.750305180266934	0.0729085389881497
Event_1333	Retained Intron	shRYBP	0.824	CD274	shRYBP_Sample_1	0.824	0.845259340361162	-0.654719953261714
Event_1333	Retained Intron	shRYBP	0.909	CD274	shRYBP_Sample_2	0.909	0.845259340361162	-0.458730952889126
Event_1333	Retained Intron	shRYBP	0.226	CD274	shRYBP_Sample_3	0.226	0.845259340361163	-1.54429208130574
Event_1334	Retained Intron	Control	0	B4GALT3	Control_Sample_1	1e-05	0.117979210148149	-1.78993220604779
Event_1334	Retained Intron	Control	0	B4GALT3	Control_Sample_2	1e-05	0.117979210148149	-1.78993220604779
Event_1334	Retained Intron	Control	0.091	B4GALT3	Control_Sample_3	0.091	0.117979210148149	0.349286252267303
Event_1334	Retained Intron	shRYBP	0.241	B4GALT3	shRYBP_Sample_1	0.241	0.195595288843652	0.478138966431701
Event_1334	Retained Intron	shRYBP	0.217	B4GALT3	shRYBP_Sample_2	0.217	0.195595288843652	0.395609002395119
Event_1334	Retained Intron	shRYBP	0.161	B4GALT3	shRYBP_Sample_3	0.161	0.195595288843652	0.182624844757233
Event_1334	Retained Intron	shRING1A.B	0.118	B4GALT3	shRING1A.B_Sample_1	0.118	0.160031359613595	0.198460650407392
Event_1334	Retained Intron	shRING1A.B	0.086	B4GALT3	shRING1A.B_Sample_2	0.086	0.160031359613595	0.028814391191048
Event_1334	Retained Intron	shRING1A.B	0.306	B4GALT3	shRING1A.B_Sample_3	0.306	0.160031359613595	0.87288551185544
Event_1335	Retained Intron	Control	0.263	INVS	Control_Sample_1	0.263	0.593098412617081	-0.729969683048203
Event_1335	Retained Intron	Control	0.188	INVS	Control_Sample_2	0.188	0.593098412617081	-0.910472932301317
Event_1335	Retained Intron	Control	0.333	INVS	Control_Sample_3	0.333	0.593098412617081	-0.585879177259678
Event_1335	Retained Intron	shRYBP	0.469	INVS	shRYBP_Sample_1	0.469	0.726003866684862	-0.763718702378483
Event_1335	Retained Intron	shRYBP	0.385	INVS	shRYBP_Sample_2	0.385	0.726003866684862	-0.911074818948116
Event_1335	Retained Intron	shRYBP	0.6	INVS	shRYBP_Sample_3	0.6	0.726003866684862	-0.540401688299647
Event_1336	Retained Intron	Control	0	PGGHG	Control_Sample_1	1e-05	0.178192883587928	-1.77594380314425
Event_1336	Retained Intron	Control	0.125	PGGHG	Control_Sample_2	0.125	0.178192883587928	0.263391645627383
Event_1336	Retained Intron	Control	0	PGGHG	Control_Sample_3	1e-05	0.178192883587928	-1.77594380314425
Event_1336	Retained Intron	shRYBP	0.2	PGGHG	shRYBP_Sample_1	0.2	0.2827245618529	0.033310427020608
Event_1336	Retained Intron	shRYBP	0.5	PGGHG	shRYBP_Sample_2	0.5	0.282724561852901	0.740050553232389
Event_1336	Retained Intron	shRYBP	0.429	PGGHG	shRYBP_Sample_3	0.429	0.282724561852901	0.586675423304598
Event_1336	Retained Intron	shRING1A.B	0.091	PGGHG	shRING1A.B_Sample_1	0.091	0.235965615239976	-0.157208485702336
Event_1336	Retained Intron	shRING1A.B	0.6	PGGHG	shRING1A.B_Sample_2	0.6	0.235965615239976	1.13429536683202
Event_1336	Retained Intron	shRING1A.B	0.3	PGGHG	shRING1A.B_Sample_3	0.3	0.235965615239976	0.481743852990729
Event_1337	Retained Intron	Control	0.898	CARS	Control_Sample_1	0.898	0.789487727334756	0.117957309931876
Event_1337	Retained Intron	Control	0.586	CARS	Control_Sample_2	0.586	0.789487727334756	-0.895421384280889
Event_1337	Retained Intron	Control	0.927	CARS	Control_Sample_3	0.927	0.789487727334756	0.283787509874485
Event_1337	Retained Intron	shRYBP	0.915	CARS	shRYBP_Sample_1	0.915	0.872081851916726	-0.291971205942907
Event_1337	Retained Intron	shRYBP	1	CARS	shRYBP_Sample_2	0.99999	0.872081851916726	1.71095310482417
Event_1337	Retained Intron	shRYBP	1	CARS	shRYBP_Sample_3	0.99999	0.872081851916726	1.71095310482417
Event_1337	Retained Intron	shRING1A.B	0.8	CARS	shRING1A.B_Sample_1	0.8	0.842314746580259	-0.560277941615168
Event_1337	Retained Intron	shRING1A.B	0.782	CARS	shRING1A.B_Sample_2	0.782	0.842314746580259	-0.617340784941789
Event_1337	Retained Intron	shRING1A.B	0.654	CARS	shRING1A.B_Sample_3	0.654	0.842314746580259	-0.976079570100547
Event_1338	Retained Intron	Control	0	DNHD1	Control_Sample_1	1e-05	0.564513744779119	-1.71109941356536
Event_1338	Retained Intron	Control	0	DNHD1	Control_Sample_2	1e-05	0.564513744779119	-1.71109941356536
Event_1338	Retained Intron	Control	0.33	DNHD1	Control_Sample_3	0.33	0.564513744779119	-0.297626084695035
Event_1338	Retained Intron	shRYBP	1	DNHD1	shRYBP_Sample_1	0.99999	0.702065670774	0.802761369712223
Event_1338	Retained Intron	shRYBP	1	DNHD1	shRYBP_Sample_2	0.99999	0.702065670774	0.802761369712223
Event_1338	Retained Intron	shRYBP	0.867	DNHD1	shRYBP_Sample_3	0.867	0.702065670774	-0.231949943204864
Event_1338	Retained Intron	shRING1A.B	1	DNHD1	shRING1A.B_Sample_1	0.99999	0.648673595183178	1.0080547894703
Event_1338	Retained Intron	shRING1A.B	0.542	DNHD1	shRING1A.B_Sample_2	0.542	0.648673595183178	-0.364573755194923
Event_1338	Retained Intron	shRING1A.B	1	DNHD1	shRING1A.B_Sample_3	0.99999	0.648673595183178	1.0080547894703
Event_1339	Retained Intron	Control	1	DNHD1	Control_Sample_1	0.99999	0.564513744779119	1.30210776713744
Event_1339	Retained Intron	Control	1	DNHD1	Control_Sample_2	0.99999	0.564513744779119	1.30210776713744
Event_1339	Retained Intron	Control	1	DNHD1	Control_Sample_3	0.99999	0.564513744779119	1.30210776713744
Event_1339	Retained Intron	shRYBP	0	DNHD1	shRYBP_Sample_1	1e-05	0.702065670774	-2.12686285579865
Event_1339	Retained Intron	shRYBP	0.639	DNHD1	shRYBP_Sample_2	0.639	0.702065670774	-0.447644515559002
Event_1339	Retained Intron	shRYBP	0.336	DNHD1	shRYBP_Sample_3	0.336	0.702065670774	-0.669227175479969
Event_1339	Retained Intron	shRING1A.B	0.716	DNHD1	shRING1A.B_Sample_1	0.716	0.648673595183178	-0.230720417632576
Event_1339	Retained Intron	shRING1A.B	0.275	DNHD1	shRING1A.B_Sample_2	0.275	0.648673595183178	-0.569726047028825
Event_1339	Retained Intron	shRING1A.B	0.503	DNHD1	shRING1A.B_Sample_3	0.503	0.648673595183178	-0.392730625209468
Event_1340	Retained Intron	Control	0.833	ILK	Control_Sample_1	0.833	0.77570912899811	-0.253702649857737
Event_1340	Retained Intron	Control	0.5	ILK	Control_Sample_2	0.5	0.77570912899811	-0.901122886292458
Event_1340	Retained Intron	Control	0.385	ILK	Control_Sample_3	0.385	0.77570912899811	-1.10682666505918
Event_1340	Retained Intron	shRYBP	1	ILK	shRYBP_Sample_1	0.99999	0.862769578804272	1.06079741387447
Event_1340	Retained Intron	shRYBP	1	ILK	shRYBP_Sample_2	0.99999	0.862769578804272	1.06079741387447
Event_1340	Retained Intron	shRYBP	1	ILK	shRYBP_Sample_3	0.99999	0.862769578804272	1.06079741387447
Event_1340	Retained Intron	shRING1A.B	0.652	ILK	shRING1A.B_Sample_1	0.652	0.831254776503551	-0.868333563570977
Event_1340	Retained Intron	shRING1A.B	1	ILK	shRING1A.B_Sample_2	0.99999	0.831254776503551	1.33137328862822
Event_1340	Retained Intron	shRING1A.B	0.778	ILK	shRING1A.B_Sample_3	0.778	0.831254776503551	-0.630169482821565
Event_1341	Retained Intron	Control	1	KAT8	Control_Sample_1	0.99999	0.842580959326588	1.19924034054803
Event_1341	Retained Intron	Control	0.538	KAT8	Control_Sample_2	0.538	0.842580959326588	-1.10699281670433
Event_1341	Retained Intron	Control	0.684	KAT8	Control_Sample_3	0.684	0.842580959326588	-0.864568304169153
Event_1341	Retained Intron	shRYBP	0.818	KAT8	shRYBP_Sample_1	0.818	0.906803094547543	-0.982428264786726
Event_1341	Retained Intron	shRYBP	1	KAT8	shRYBP_Sample_2	0.99999	0.906803094547543	0.577908456315836
Event_1341	Retained Intron	shRYBP	1	KAT8	shRYBP_Sample_3	0.99999	0.906803094547543	0.577908456315836
Event_1341	Retained Intron	shRING1A.B	1	KAT8	shRING1A.B_Sample_1	0.99999	0.884041423417674	0.82185083027372
Event_1341	Retained Intron	shRING1A.B	1	KAT8	shRING1A.B_Sample_2	0.99999	0.884041423417674	0.82185083027372
Event_1341	Retained Intron	shRING1A.B	1	KAT8	shRING1A.B_Sample_3	0.99999	0.884041423417674	0.82185083027372
Event_1342	Retained Intron	Control	0.8	GSTP1	Control_Sample_1	0.8	0.867031071681021	-0.761412120761137
Event_1342	Retained Intron	Control	1	GSTP1	Control_Sample_2	0.99999	0.867031071681021	1.08045507366198
Event_1342	Retained Intron	Control	0.583	GSTP1	Control_Sample_3	0.583	0.867031071681021	-1.16491214428329
Event_1342	Retained Intron	shRYBP	1	GSTP1	shRYBP_Sample_1	0.99999	0.922199354753869	0.468774596487563
Event_1342	Retained Intron	shRYBP	1	GSTP1	shRYBP_Sample_2	0.99999	0.922199354753869	0.468774596487563
Event_1342	Retained Intron	shRYBP	1	GSTP1	shRYBP_Sample_3	0.99999	0.922199354753869	0.468774596487563
Event_1342	Retained Intron	shRING1A.B	1	GSTP1	shRING1A.B_Sample_1	0.99999	0.902794861123629	0.708121652149466
Event_1342	Retained Intron	shRING1A.B	1	GSTP1	shRING1A.B_Sample_2	0.99999	0.902794861123629	0.708121652149466
Event_1342	Retained Intron	shRING1A.B	1	GSTP1	shRING1A.B_Sample_3	0.99999	0.902794861123629	0.708121652149466
Event_1343	Retained Intron	Control	0.162	NELFE	Control_Sample_1	0.162	0.1934486136386	-0.324749393298737
Event_1343	Retained Intron	Control	0.138	NELFE	Control_Sample_2	0.138	0.1934486136386	-0.68117276335964
Event_1343	Retained Intron	Control	0.128	NELFE	Control_Sample_3	0.128	0.1934486136386	-0.840269892636445
Event_1343	Retained Intron	shRYBP	0.358	NELFE	shRYBP_Sample_1	0.358	0.303623220780706	0.643078395152652
Event_1343	Retained Intron	shRYBP	0.213	NELFE	shRYBP_Sample_2	0.213	0.303623220780706	-1.02871726417605
Event_1343	Retained Intron	shRYBP	0.243	NELFE	shRYBP_Sample_3	0.243	0.303623220780706	-0.649801300126262
Event_1343	Retained Intron	shRING1A.B	0.306	NELFE	shRING1A.B_Sample_1	0.306	0.25463492910331	0.652992380194931
Event_1343	Retained Intron	shRING1A.B	0.323	NELFE	shRING1A.B_Sample_2	0.323	0.25463492910331	0.836634738677816
Event_1343	Retained Intron	shRING1A.B	0.315	NELFE	shRING1A.B_Sample_3	0.315	0.25463492910331	0.750637801900686
Event_1344	Retained Intron	Control	0.714	C15orf41	Control_Sample_1	0.714	0.746159437857114	-0.342665800406348
Event_1344	Retained Intron	Control	0.617	C15orf41	Control_Sample_2	0.617	0.746159437857114	-0.963548200142086
Event_1344	Retained Intron	Control	0.832	C15orf41	Control_Sample_3	0.832	0.746159437857114	0.54840678171821
Event_1344	Retained Intron	shRYBP	0.915	C15orf41	shRYBP_Sample_1	0.915	0.842358907866616	0.522009983756576
Event_1344	Retained Intron	shRYBP	0.959	C15orf41	shRYBP_Sample_2	0.959	0.842358907866616	1.19695238618615
Event_1344	Retained Intron	shRYBP	0.853	C15orf41	shRYBP_Sample_3	0.853	0.842358907866615	-0.109561178447836
Event_1345	Retained Intron	Control	1	NME3	Control_Sample_1	0.99999	0.690275740493029	1.32817258286863
Event_1345	Retained Intron	Control	1	NME3	Control_Sample_2	0.99999	0.690275740493029	1.32817258286863
Event_1345	Retained Intron	Control	0.965	NME3	Control_Sample_3	0.965	0.690275740493029	0.228968319397409
Event_1345	Retained Intron	shRYBP	0.944	NME3	shRYBP_Sample_1	0.944	0.802034854771222	-0.287147346130313
Event_1345	Retained Intron	shRYBP	0.877	NME3	shRYBP_Sample_2	0.877	0.802034854771222	-0.452608233319891
Event_1345	Retained Intron	shRYBP	0.79	NME3	shRYBP_Sample_3	0.79	0.802034854771222	-0.588696708399869
Event_1345	Retained Intron	shRING1A.B	1	NME3	shRING1A.B_Sample_1	0.99999	0.760445074942465	0.989560957419279
Event_1345	Retained Intron	shRING1A.B	1	NME3	shRING1A.B_Sample_2	0.99999	0.760445074942465	0.989560957419279
Event_1345	Retained Intron	shRING1A.B	0.958	NME3	shRING1A.B_Sample_3	0.958	0.760445074942465	-0.0621876494520463
Event_1346	Retained Intron	Control	0.201	NECAB3	Control_Sample_1	0.201	0.186806047463861	0.293477962149106
Event_1346	Retained Intron	Control	0.128	NECAB3	Control_Sample_2	0.128	0.186806047463861	-0.817309633736515
Event_1346	Retained Intron	Control	0.131	NECAB3	Control_Sample_3	0.131	0.186806047463861	-0.765451410170796
Event_1346	Retained Intron	shRYBP	0.329	NECAB3	shRYBP_Sample_1	0.329	0.294579245984705	0.461366229300076
Event_1346	Retained Intron	shRYBP	0.31	NECAB3	shRYBP_Sample_2	0.31	0.294579245984705	0.238735634102974
Event_1346	Retained Intron	shRYBP	0.284	NECAB3	shRYBP_Sample_3	0.284	0.294579245984705	-0.0742299122960069
Event_1347	Retained Intron	Control	0.95	TROAP	Control_Sample_1	0.95	0.538551617057477	0.522494060477629
Event_1347	Retained Intron	Control	0.513	TROAP	Control_Sample_2	0.513	0.538551617057477	-0.0902730409833715
Event_1347	Retained Intron	Control	0.912	TROAP	Control_Sample_3	0.912	0.538551617057477	0.406128339442656
Event_1347	Retained Intron	shRYBP	0.904	TROAP	shRYBP_Sample_1	0.904	0.67965036851428	-0.0238243656254397
Event_1347	Retained Intron	shRYBP	1	TROAP	shRYBP_Sample_2	0.99999	0.67965036851428	1.15292560897219
Event_1347	Retained Intron	shRYBP	1	TROAP	shRYBP_Sample_3	0.99999	0.67965036851428	1.15292560897219
Event_1348	Retained Intron	Control	1	TSPAN31	Control_Sample_1	0.99999	0.693005595242764	2.04640106257237
Event_1348	Retained Intron	Control	1	TSPAN31	Control_Sample_2	0.99999	0.693005595242764	2.04640106257237
Event_1348	Retained Intron	Control	0.714	TSPAN31	Control_Sample_3	0.714	0.693005595242764	-0.228787444841146
Event_1348	Retained Intron	shRYBP	0.714	TSPAN31	shRYBP_Sample_1	0.714	0.804059292318181	-0.643853593205464
Event_1348	Retained Intron	shRYBP	0.385	TSPAN31	shRYBP_Sample_2	0.385	0.804059292318181	-1.16687045997108
Event_1348	Retained Intron	shRYBP	0.6	TSPAN31	shRYBP_Sample_3	0.6	0.804059292318181	-0.829595003789848
Event_1348	Retained Intron	shRING1A.B	0.75	TSPAN31	shRING1A.B_Sample_1	0.75	0.762769019296031	-0.412747750011475
Event_1348	Retained Intron	shRING1A.B	0.5	TSPAN31	shRING1A.B_Sample_2	0.5	0.762769019296031	-0.828121914736525
Event_1348	Retained Intron	shRING1A.B	0.625	TSPAN31	shRING1A.B_Sample_3	0.625	0.762769019296031	-0.629626714192906
Event_135	Alternative 5' Splice Site	Control	0.675	THRB	Control_Sample_1	0.675	0.660172074506993	-0.252823841078903
Event_135	Alternative 5' Splice Site	Control	0.561	THRB	Control_Sample_2	0.561	0.660172074506993	-0.378747310133936
Event_135	Alternative 5' Splice Site	Control	0.646	THRB	Control_Sample_3	0.646	0.660172074506993	-0.286010635689447
Event_135	Alternative 5' Splice Site	shRYBP	0.761	THRB	shRYBP_Sample_1	0.761	0.604636404433914	0.0172528524221284
Event_135	Alternative 5' Splice Site	shRYBP	1	THRB	shRYBP_Sample_2	0.99999	0.604636404433914	1.68179923028722
Event_135	Alternative 5' Splice Site	shRYBP	0.893	THRB	shRYBP_Sample_3	0.893	0.604636404433914	0.248509091416264
Event_1350	Retained Intron	Control	0	SLC9A5	Control_Sample_1	1e-05	0.447099677216634	-1.53528201521158
Event_1350	Retained Intron	Control	0.5	SLC9A5	Control_Sample_2	0.5	0.447099677216633	0.139452300479503
Event_1350	Retained Intron	Control	0	SLC9A5	Control_Sample_3	1e-05	0.447099677216634	-1.53528201521158
Event_1350	Retained Intron	shRYBP	1	SLC9A5	shRYBP_Sample_1	0.99999	0.595140202578521	1.38630499515302
Event_1350	Retained Intron	shRYBP	0.692	SLC9A5	shRYBP_Sample_2	0.692	0.59514020257852	-0.0822498011637506
Event_1350	Retained Intron	shRYBP	1	SLC9A5	shRYBP_Sample_3	0.99999	0.595140202578521	1.38630499515302
Event_1351	Retained Intron	Control	0.053	ECHDC2	Control_Sample_1	0.053	0.14038784979275	-1.36868139163599
Event_1351	Retained Intron	Control	0.091	ECHDC2	Control_Sample_2	0.091	0.14038784979275	-0.594358829120669
Event_1351	Retained Intron	Control	0.108	ECHDC2	Control_Sample_3	0.108	0.14038784979275	-0.316358813011234
Event_1351	Retained Intron	shRYBP	0.257	ECHDC2	shRYBP_Sample_1	0.257	0.228919918938392	0.394304427455929
Event_1351	Retained Intron	shRYBP	0.164	ECHDC2	shRYBP_Sample_2	0.164	0.228919918938392	-0.685636963495352
Event_1351	Retained Intron	shRYBP	0.324	ECHDC2	shRYBP_Sample_3	0.324	0.228919918938392	1.06510154500821
Event_1351	Retained Intron	shRING1A.B	0.153	ECHDC2	shRING1A.B_Sample_1	0.153	0.188718300436001	-0.333469592940812
Event_1351	Retained Intron	shRING1A.B	0.253	ECHDC2	shRING1A.B_Sample_2	0.253	0.188718300436001	0.821758517268293
Event_1351	Retained Intron	shRING1A.B	0.174	ECHDC2	shRING1A.B_Sample_3	0.174	0.188718300436001	-0.0645592478782323
Event_1352	Retained Intron	Control	0.154	PRPF39	Control_Sample_1	0.154	0.490083403303722	-0.641278762605374
Event_1352	Retained Intron	Control	0.161	PRPF39	Control_Sample_2	0.161	0.490083403303722	-0.621960968202185
Event_1352	Retained Intron	Control	0.333	PRPF39	Control_Sample_3	0.333	0.490083403303723	-0.253431696283535
Event_1352	Retained Intron	shRYBP	0.733	PRPF39	shRYBP_Sample_1	0.733	0.635985201104728	-0.00848577803309797
Event_1352	Retained Intron	shRYBP	0.545	PRPF39	shRYBP_Sample_2	0.545	0.635985201104728	-0.333889477800261
Event_1352	Retained Intron	shRYBP	0.391	PRPF39	shRYBP_Sample_3	0.391	0.635985201104728	-0.586643869710616
Event_1353	Retained Intron	Control	0.149	SETD4	Control_Sample_1	0.149	0.653870943002941	-0.936332969859544
Event_1353	Retained Intron	Control	0.112	SETD4	Control_Sample_2	0.112	0.653870943002941	-1.02572901879577
Event_1353	Retained Intron	Control	0.107	SETD4	Control_Sample_3	0.107	0.653870943002941	-1.03947949424508
Event_1353	Retained Intron	shRING1A.B	0.192	SETD4	shRING1A.B_Sample_1	0.192	0.729050536970198	-1.07499800443441
Event_1353	Retained Intron	shRING1A.B	0.51	SETD4	shRING1A.B_Sample_2	0.51	0.729050536970198	-0.650793149697468
Event_1353	Retained Intron	shRING1A.B	0.445	SETD4	shRING1A.B_Sample_3	0.445	0.729050536970198	-0.725905749675367
Event_1354	Retained Intron	Control	0	MAPK12	Control_Sample_1	1e-05	0.513229586462652	-2.17426314752928
Event_1354	Retained Intron	Control	0.333	MAPK12	Control_Sample_2	0.333	0.513229586462652	-0.228113339040649
Event_1354	Retained Intron	Control	0.5	MAPK12	Control_Sample_3	0.5	0.513229586462652	-0.0358920512589382
Event_1354	Retained Intron	shRING1A.B	0.652	MAPK12	shRING1A.B_Sample_1	0.652	0.600282694026808	-0.102854477707749
Event_1354	Retained Intron	shRING1A.B	0.895	MAPK12	shRING1A.B_Sample_2	0.895	0.600282694026808	0.280702666746302
Event_1354	Retained Intron	shRING1A.B	1	MAPK12	shRING1A.B_Sample_3	0.99999	0.600282694026808	1.74624632006011
Event_1355	Retained Intron	Control	0	SFI1	Control_Sample_1	1e-05	0.395651222917847	-1.46528666238881
Event_1355	Retained Intron	Control	0	SFI1	Control_Sample_2	1e-05	0.395651222917847	-1.46528666238881
Event_1355	Retained Intron	Control	0	SFI1	Control_Sample_3	1e-05	0.395651222917847	-1.46528666238881
Event_1355	Retained Intron	shRING1A.B	0.057	SFI1	shRING1A.B_Sample_1	0.057	0.482530622287391	-0.561857053202109
Event_1355	Retained Intron	shRING1A.B	0.365	SFI1	shRING1A.B_Sample_2	0.365	0.482530622287391	-0.0820839323393817
Event_1355	Retained Intron	shRING1A.B	0	SFI1	shRING1A.B_Sample_3	1e-05	0.482530622287392	-1.77675611323808
Event_1356	Retained Intron	Control	0.63	SGSM3	Control_Sample_1	0.63	0.588828059674293	-0.0896862757510717
Event_1356	Retained Intron	Control	1	SGSM3	Control_Sample_2	0.99999	0.588828059674294	1.89381427864444
Event_1356	Retained Intron	Control	0.826	SGSM3	Control_Sample_3	0.826	0.588828059674293	0.195549568190722
Event_1356	Retained Intron	shRING1A.B	0.918	SGSM3	shRING1A.B_Sample_1	0.918	0.671027329615801	0.15619097143831
Event_1356	Retained Intron	shRING1A.B	1	SGSM3	shRING1A.B_Sample_2	0.99999	0.671027329615801	1.54348831566516
Event_1356	Retained Intron	shRING1A.B	1	SGSM3	shRING1A.B_Sample_3	0.99999	0.671027329615801	1.54348831566516
Event_1357	Retained Intron	Control	0.13	KMT5C	Control_Sample_1	0.13	0.416496999840885	-0.33266064968071
Event_1357	Retained Intron	Control	0.053	KMT5C	Control_Sample_2	0.053	0.416496999840885	-0.584826285161147
Event_1357	Retained Intron	Control	0.302	KMT5C	Control_Sample_3	0.302	0.416496999840885	-0.0264583946738168
Event_1357	Retained Intron	shRING1A.B	0.064	KMT5C	shRING1A.B_Sample_1	0.064	0.504135431578817	-0.796595514535975
Event_1357	Retained Intron	shRING1A.B	0.05	KMT5C	shRING1A.B_Sample_2	0.05	0.504135431578817	-0.862869834302702
Event_1357	Retained Intron	shRING1A.B	0	KMT5C	shRING1A.B_Sample_3	1e-05	0.504135431578817	-2.37694057828485
Event_1358	Retained Intron	Control	1	REX1BD	Control_Sample_1	0.99999	0.720634327551168	2.03852054657211
Event_1358	Retained Intron	Control	0.75	REX1BD	Control_Sample_2	0.75	0.720634327551168	-0.239104024456079
Event_1358	Retained Intron	Control	1	REX1BD	Control_Sample_3	0.99999	0.720634327551168	2.03852054657211
Event_1358	Retained Intron	shRYBP	1	REX1BD	shRYBP_Sample_1	0.99999	0.824228453070288	1.33666239345216
Event_1358	Retained Intron	shRYBP	0.9	REX1BD	shRYBP_Sample_2	0.9	0.824228453070288	-0.292879170499803
Event_1358	Retained Intron	shRYBP	1	REX1BD	shRYBP_Sample_3	0.99999	0.824228453070288	1.33666239345216
Event_1358	Retained Intron	shRING1A.B	0.5	REX1BD	shRING1A.B_Sample_1	0.5	0.786057506385555	-0.932744187658864
Event_1358	Retained Intron	shRING1A.B	0.524	REX1BD	shRING1A.B_Sample_2	0.524	0.786057506385555	-0.892452627226437
Event_1358	Retained Intron	shRING1A.B	0.756	REX1BD	shRING1A.B_Sample_3	0.756	0.786057506385555	-0.480062682566034
Event_1359	Retained Intron	Control	1	CCDC130	Control_Sample_1	0.99999	0.864988803095499	0.977790731881139
Event_1359	Retained Intron	Control	1	CCDC130	Control_Sample_2	0.99999	0.864988803095499	0.977790731881139
Event_1359	Retained Intron	Control	1	CCDC130	Control_Sample_3	0.99999	0.864988803095499	0.977790731881139
Event_1359	Retained Intron	shRING1A.B	0.861	CCDC130	shRING1A.B_Sample_1	0.861	0.901239319778074	-0.852773715146998
Event_1359	Retained Intron	shRING1A.B	1	CCDC130	shRING1A.B_Sample_2	0.99999	0.901239319778074	0.61738789627827
Event_1359	Retained Intron	shRING1A.B	0.818	CCDC130	shRING1A.B_Sample_3	0.818	0.901239319778074	-0.946997089630684
Event_136	Alternative 5' Splice Site	Control	0.954	PPIL2	Control_Sample_1	0.954	0.828660802424401	-0.169189373333704
Event_136	Alternative 5' Splice Site	Control	0.764	PPIL2	Control_Sample_2	0.764	0.828660802424401	-0.672578497508974
Event_136	Alternative 5' Splice Site	Control	0.926	PPIL2	Control_Sample_3	0.926	0.828660802424401	-0.29104695565803
Event_136	Alternative 5' Splice Site	shRYBP	1	PPIL2	shRYBP_Sample_1	0.99999	0.791983973304513	1.34249479137295
